5651,Royal Air Cambodge,Cambodia,Y,RAC
5335,Virgin Nigeria Airways,Nigeria,Y,VGN
695,Air VIA,Bulgaria,Y,VIM
5358,Viaggio Air,Bulgaria,N,VOA
5309,Vietnam Airlines,Vietnam,Y,HVN
1326,Tyrolean Airways,Austria,Y,TYR
5373,VASP,Brazil,Y,VSP
11948,Viking Hellas,Greece,Y,VKH
5041,TACV,Portugal,Y,TCV
5347,Virgin Atlantic Airways,United Kingdom,Y,VIR
692,Air Tahiti,French Polynesia,Y,VTA
682,Air Ivoire,Ivory Coast,Y,VUN
114,Aerosvit Airlines,Ukraine,Y,AEW
1290,Aeromar,Mexico,Y,TAO
5331,Virgin America,United States,Y,VRD
2439,Formosa Airlines,Taiwan,Y,FOS
5352,Vueling Airlines,Spain,Y,VLG
3568,MyTravel Airways,United Kingdom,Y,MYT
10735,World Experience Airline,Canada,Y,WE1
1626,Canadian Western Airlines,Canada,N,CWA
18553,Maastricht Airlines,Netherlands,Y,\N
407,Arik Air,Nigeria,N,ARA
20976,World Scale Airlines,United States,Y,WSS
227,Aero Services Executive,France,N,BES
16660,AeroWorld ,Russia,Y,WER
3370,Mahan Air,Iran,Y,IRM
5461,Wizz Air,Hungary,Y,WZZ
16364,Austral Brasil,Brazil,Y,\N
1655,Cargojet Airways,Canada,N,CJT
15,Abelag Aviation,Belgium,N,AAB
970,Air Bagan,Myanmar,Y,JAB
2126,Eastwind Airlines,United States,N,SGR
3088,KLM Cityhopper,Netherlands,Y,KLC
5424,Western Airlines,United States,Y,WAL
4292,Rwandair Express,Rwanda,Y,RWD
2950,Islena De Inversiones,Honduras,Y,ISV
1952,DAS Air Cargo,Uganda,N,DSR
11836,Amsterdam Airlines,Netherlands,Y,AAN
1714,Centurion Air Cargo,United States,N,CWC
19930,Thai Smile Airways,Thailand,Y,\N
5439,WiderÃ¸e,Norway,Y,WIF
4553,Sunwing Airlines,Canada,N,SWG
11922,Worldways,Canada,N,WGC
16329,Sunwing,Canada,Y,\N
1764,China Northwest Airlines,China,N,CNW
17911,China Northwest Airlines (WH),China,Y,\N
5399,WebJet Linhas A,Brazil,Y,WEB
119,American Falcon,Argentina,N,AFB
2138,Edelweiss Air,Switzerland,Y,EDW
18592,CheapFlyingInternational,France,N,FQR
16149,Windward Islands Airways,Netherlands Antilles,Y,\N
4547,Southwest Airlines,United States,Y,SWA
5465,World Airways,United States,Y,WOA
8809,Island Air (WP),United States,Y,MKU
13633,PanAm World Airways,United States,Y,PQW
4275,Royal Tongan Airlines,Tonga,N,HRH
20285,WestJet Encore,Canada,Y,WEN
5416,WestJet,Canada,Y,WJA
13757,Wizz Air Ukraine,Ukraine,Y,WAU
4564,Swe Fly,Sweden,Y,SWV
1441,bmibaby,United Kingdom,Y,BMI
1792,CityJet,Ireland,Y,BCY
3778,Oman Air,Oman,Y,OMA
9239,Red Wings,Russia,Y,RWZ
14109,Nik Airways,Saudi Arabia,N,\N
2681,TUIfly,Germany,Y,HLX
20017,Fly Romania,Romania,Y,OTJ
1775,Chitaavia,Russia,N,CHF
20549,Atlantic Air Services,United States,N,\N
19979,FRA Air,Germany,N,X9F
20548,Islands Express,United States,N,\N
19433,XAIR USA,United States,Y,XAU
16645,NEXT Brasil,Brazil,Y,NXB
2295,ExpressJet,United States,Y,BTA
5353,Vladivostok Air,Russia,Y,VLK
1607,Calima Aviacion,Spain,Y,CLI
3467,Mesaba Airlines,United States,Y,MES
1909,Corse-Mediterranee,France,Y,CCM
1034,Aerolane,Ecuador,Y,LNE
371,Alitalia Express,Italy,Y,SMX
13130,Xpressair,Indonesia,Y,\N
1770,China Xinhua Airlines,China,N,CXH
3211,LTE International Airways,Spain,Y,LTE
5487,Xtra Airways,United States,N,CXP
19358,Caribbean Wings,Turks and Caicos Islands,N,ZYZ
19473,XPTO,Portugal,Y,XPT
4573,SunExpress,Turkey,Y,SXS
17082,Skywest Australia,Australia,Y,\N
4445,SITA,Belgium,N,SIT
10119,Texas Spirit,United States,N,TXP
575,Air Exel,Netherlands,Y,AXL
16844,BVI Airways,British Virgin Islands,Y,\N
5584,Sky Express,Russia,Y,SXR
9373,Greenfly,Spain,Y,GFY
3754,Nas Air,Saudi Arabia,Y,KNE
14388,Congo Express,Congo (Kinshasa),Y,\N
5640,Yellow Air Taxi,United States,N,\N
16135,Yellowstone Club Private Shuttle,United States,Y,\N
5325,Volaris,Mexico,Y,VOI
3845,Pace Airlines,United States,N,PCE
17023,Asia Wings,Kazakhstan,Y,AWA
13088,NordStar Airlines,Russia,Y,\N
5494,Yangtze River Express,China,N,YZR
16725,Marusya Airways,Russia,Y,MRS
3148,Kish Air,Iran,Y,IRK
9828,Ciel Canadien,Canada,Y,YCC
9135,Gomelavia,Belarus,Y,\N
18239,Yellowtail,United States,Y,YEL
18497,Yangon Airways Ltd.,Burma,Y,\N
16475,TUR Avrupa Hava YollarÃ„Â±,Turkey,N,\N
1943,Cyprus Turkish Airlines,Turkey,Y,
5492,Yamal Airlines,Russia,Y,LLM
3539,Montenegro Airlines,Montenegro,Y,MGX
16150,TransHolding System,Brazil,Y,TYS
14921,Aero Lloyd (YP),Germany,N,AEF
16882,Polet Airlines (Priv),Russia,Y,\N
17519,SENIC AIRLINES,United States,Y,\N
4299,RÃ©gional,France,Y,RAE
62,Air Togo,Togo,N,TGA
16133,Yeti Airways,Nepal,Y,\N
3466,Mesa Airlines,United States,Y,ASH
327,Air Nostrum,Spain,Y,ANE
3497,Midwest Airlines,United States,Y,MEP
13690,Virginwings,Germany,Y,VWA
14881,LSM AIRLINES ,Russia,Y,YZZ
19928,All Argentina Express,Argentina,Y,Z9H
9764,Zest Air,Philippines,Y,\N
1266,Avient Aviation,Zimbabwe,Y,SMJ
5523,Zoom Airlines,Canada,Y,OOM
20599,INAVIA Internacional,Argentina,Y,IIR
16120,ZABAIKAL AIRLINES,Russia,Y,ZTT
76,ADC Airlines,Nigeria,N,ADK
16570,Zimbabwean Airlines,Zimbabwe,N,\N
16717,REDjet,Barbados,Y,\N
603,Amaszonas,Bolivia,Y,AZN
18825,Flightlink Tanzania,Tanzania,Y,\N
792,Access Air,United States,Y,CYD
2883,Interavia Airlines,Russia,Y,SUW
220,Air Bourbon,Reunion,Y,BUB
3532,Monarch Airlines,United Kingdom,Y,MON
17786,Korongo Airlines,Congo (Kinshasa),Y,KGO
598,Arcus-Air Logistic,Germany,N,AZE
3276,Lineas Aereas Azteca,Mexico,N,LCD
9809,Eastar Jet,South Korea,Y,ESR
11947,Athens Airways,Greece,Y,\N
5350,Viva Macau,Macao,Y,VVM
4611,Shenzhen Airlines,China,Y,CSZ
21,Aigle Azur,France,Y,AAF
16867,Zambezi Airlines (ZMA),Zambia,Y,\N
2607,Great Lakes Airlines,United States,Y,GLA
4178,Regional Express,Australia,Y,RXA
19016,Apache Air,United States,Y,IWA
17935,Zenith International Airline,Thailand,Y,ZNA
4590,Silk Way Airlines,Azerbaijan,N,AZQ
15867,Zabaykalskii Airlines,Russia,Y,ZZZ
6578,Annsett New Zealand (NZA),New Zealand,N,\N
10748,Locair,United States,Y,LOC
4455,Sama Airlines,Saudi Arabia,Y,SMY
4934,Titan Airways,United Kingdom,N,AWC
20218,Tomp Airlines,Chile,Y,T9P
2735,Helios Airways,Cyprus,N,HCY
318,Air Midwest,United States,N,AMW
20401,V Air,Taiwan,Y,VAX
282,Air Wisconsin,United States,Y,AWI
905,Air Georgian,Canada,N,GGN
16359,Japan Regio,Japan,Y,ZXY
72,Ada Air,Albania,Y,ADE
10224,Zz,Belgium,Y,\N
2,135 Airways,United States,N,GNL
4,2 Sqn No 1 Elementary Flying Training School,United Kingdom,N,WYT
5,213 Flight Unit,Russia,N,TFU
6,223 Flight Unit State Airline,Russia,N,CHD
7,224th Flight Unit,Russia,N,TTF
8,247 Jet Ltd,United Kingdom,N,TWF
9,3D Aviation,United States,N,SEC
11,4D Air,Thailand,N,QRT
12,611897 Alberta Limited,Canada,N,THD
16,Army Air Corps,United Kingdom,N,AAC
17,Aero Aviation Centre Ltd.,Canada,N,AAD
18,Aero Servicios Ejecutivos Internacionales,Mexico,N,SII
19,Aero Biniza,Mexico,N,BZS
20,Aero Albatros,Spain,N,ABM
23,Alaska Island Air,United States,N,AAK
25,Aviation Management Corporation,United States,N,AAM
26,Atlantis Airlines (USA),United States,N,AAO
27,Aerovista Airlines,United Arab Emirates,N,AAP
30,Australia Asia Airlines,Australia,N,AAU
31,Astro Air International,United States,N,AAV
34,Afric'air Express,Ivory Coast,N,AAX
36,Angus Aviation,Canada,N,AAZ
37,Artem-Avia,Ukraine,N,ABA
38,African Business and Transportations,Democratic Republic of the Congo,N,ABB
40,Aerial Oy,Finland,N,ABF
41,Abakan-Avia,Russia,N,ABG
43,Abaet,Brazil,N,ABJ
44,Alberta Citylink,Canada,N,ABK
45,APSA Colombia,Colombia,N,ABO
46,Aerovias Bueno,Colombia,N,ABU
47,Aerocenter,AEROCENTER,N,ACR
51,ATA Brasil,Brazil,N,ABZ
52,Avcard Services,United Kingdom,N,ACC
53,Academy Airlines,United States,N,ACD
54,Aero Comondu,Mexico,N,ACO
56,Air Cess,Liberia,N,ACS
57,Air Aurora,United States,N,AAI
58,Air Cargo Transportation System,Kenya,N,ACU
59,Air Charter Service,United Kingdom,N,ACV
61,Air Charters,Canada,N,ACX
63,Air Somalia,Somali Republic,N,RSM
64,Atlas Cargo Lines,Morocco,N,ACY
65,Airservices Australia,Australia,N,ADA
69,Antonov Airlines,Ukraine,N,ADB
70,Air Atlantic Dominicana,Dominican Republic,N,ADC
71,Advanced Air Co.,Japan,N,ADD
73,Aerea Flying Training Organization,Spain,N,ADG
74,Audeli Air,Spain,N,ADI
75,Abicar,Ivory Coast,N,ADJ
77,Aero Dynamics,United Kingdom,N,ADL
78,Aerolineas Dominicanas,Dominican Republic,N,ADM
79,Aerodienst GmbH,Germany,N,ADN
80,Aerodiplomatic,Mexico,N,ADP
81,Aerodyne,United States,N,ADY
82,Avion Taxi,Canada,N,ADQ
84,Aviones de Sonora,Mexico,N,ADS
85,Air Dorval,Canada,N,ADT
86,Airdeal Oy,Finland,N,ADU
87,Advance Air Charters,Canada,N,ADV
88,Air Andaman,Thailand,N,ADW
89,Anderson Aviation,United States,N,ADX
91,Air Southwest Ltd.,Canada,N,ASW
92,Air Special,Czech Republic,N,ASX
94,Aerocesar,AEROCESAR,N,AEC
95,Aerotrans Airlines,Russia,N,AED
97,Aerofumigaciones Sam,Chile,N,AEG
98,Aeroexpreso Interamericano,Colombia,N,AEI
99,Air Express,Tanzania,N,AEJ
100,Aerocon,Bolivia,N,AEK
101,Aero Madrid,Spain,N,AEM
102,Aeroenlaces Nacionales,Mexico,N,AEN
103,Aeroservicios Ejecutivos Del Occidente,Mexico,N,AEO
104,Aerotec,Spain,N,AEP
107,Air Alma,Canada,N,AAJ
108,Air Express,Sweden,N,AEQ
110,ACES Colombia,Colombia,Y,AES
111,Aeronautical Radio of Thailand,Thailand,N,AET
113,Aeroventas,Mexico,N,AEV
115,Airway Express,United States,N,AEX
117,Aerial Transit Company,United States,N,AEZ
118,Alfa Air,Czech Republic,N,AFA
121,Air Universal,Sierra Leone,N,UVS
122,Auvia Air,Indonesia,N,UVT
123,African West Air,Senegal,N,AFC
124,Airfast Indonesia,Indonesia,N,AFE
126,Air Fecteau,Canada,N,AFH
127,Africaone,Uganda,N,AFI
128,Alliance,Uganda,N,AFJ
129,Africa Air Links,Sierra Leone,N,AFK
131,Aero Empresa Mexicana,Mexico,N,AFO
133,Air Bravo,Uganda,N,BRF
134,Air Brasd'or,Canada,N,BRL
135,Air 500,Canada,N,BRM
136,Alba Servizi Aerotrasporti,Italy,N,AFQ
138,Air Partner,United Kingdom,N,ACG
140,Air Caledonia,Canada,N,ACM
141,Air Guam,United States,N,AGM
143,Air Data,United Kingdom,N,AFS
144,Air Afrique Vacancies,Ivory Coast,N,AFV
145,Air Cargo America,United States,N,MVM
147,Air-Angol,Angola,N,NGO
148,Air Nigeria,Nigeria,N,NGP
150,Air Samarkand,Uzbekistan,N,SND
152,Air Sandy,Canada,N,SNY
154,Air Intersalonika,Greece,N,NSK
155,Air Anatolia,Turkey,N,NTL
156,Air Saigon,Vietnam,N,SGA
157,Afrique Regional Airways,Ivory Coast,N,AFW
158,Airfreight Express,United Kingdom,N,AFX
159,Africa Chartered Services,Nigeria,N,AFY
160,Africa Freight Services,Zambia,N,AFZ
161,Aeronaves Del Centro,Venezuela,N,AGA
163,Arab Agricultural Aviation Company,Egypt,N,AGC
164,Atlantic Gulf Airlines,United States,N,AGF
166,Algoma Airways,Canada,N,AGG
167,Altagna,France,N,AGH
168,Angola Air Charter,Angola,N,AGO
169,Angola Air Charter,Angola,N,AGO
170,AERFI Group,Ireland,N,AGP
171,Aerogala,Chile,N,AGQ
173,Angara Airlines,Russia,N,AGU
175,Aero Gambia,Gambia,N,AGW
176,Aviogenex,Serbia,Y,AGX
177,Atlantic Coast Airlines,United States,N,BLR
178,Aero Barloz,Mexico,N,BLZ
181,Aero Banobras,Mexico,N,BNB
182,Aero Flight Service,United States,N,AGY
183,Agrolet-Mci,Slovakia,N,AGZ
185,Azal Avia Cargo,Azerbaijan,N,AHC
186,Airport Helicopter Basel,AIRPORT HELICOPTER,N,AHE
187,Aeroservices Corporate,France,N,CJE
188,Aspen Helicopters,United States,N,AHF
189,Aerochago Airlines,Dominican Republic,N,AHG
190,Airplanes Holdings,Ireland,N,AHH
192,Aerochiapas,Mexico,N,AHP
193,Air Adriatic,Croatia,N,AHR
194,Air Viggi San Raffaele,Italy,N,AHS
195,ABC Air Hungary,Hungary,N,AHU
200,Alpine Air Chile,Chile,N,AIH
201,Air Integra,Canada,N,AII
202,ABC Aerolineas,Mexico,N,AIJ
203,African Airlines International Limited,Kenya,N,AIK
204,African International Airways,Swaziland,N,AIN
206,Alicante Internacional Airlines,Spain,N,AIU
207,Aba Air,Czech Republic,N,ABP
209,Airmark Aviation,Thailand,N,THM
210,Airlift International,United States,Y,AIR
211,Airest,Estonia,N,AIT
212,Air Baffin,Canada,N,BFF
213,Air Bandama,Ivory Coast,N,BDM
215,Air Brousse,Canada,N,ABT
217,Air Illinois,United States,N,AIL
219,Air Inter Gabon,Gabon,N,AIG
222,Air Inuit,Canada,N,AIE
223,Air Sureste,Spain,N,AIS
226,Airvias S/A Linhas Aereas,Brazil,N,AIV
228,Atlantic Island Airways,Canada,N,AIW
229,Aircruising Australia,Australia,N,AIX
230,Aircrew Check and Training Australia,Australia,N,AIY
232,A J Services,United Kingdom,N,AJA
233,Aero JBR,Mexico,N,AJB
234,Aero Jet Express,Mexico,N,AJE
235,Avia Consult Flugbetriebs,Austria,N,AJF
236,Ameristar Jet Charter,United States,N,AJI
237,A2 Jet Leasing,United States,N,AJJ
238,Allied Air,Nigeria,N,AJK
243,Aeroejecutivo,Mexico,N,AJO
244,Aero Jets Corporativos,Mexico,N,AJP
245,Aeroejecutivos Colombia,Colombia,N,AJS
247,Air Jetsul,Portugal,N,AJU
248,ANA & JP Express,Japan,N,AJV
249,Alpha Jet International,United States,N,AJW
251,Ajet,Cyprus,N,AJY
252,Air Korea Co. Ltd.,Republic of Korea,Y,AKA
253,Air Livonia,Estonia,N,LIV
254,Air BC,Canada,N,ABL
255,Air Fret Senegal,Senegal,N,ABN
256,Air Jamahiriya Company,Libya,N,LJA
257,Aktjubavia,Kazakhstan,N,AKB
258,Arca Aerovias Colombianas Ltda.,Colombia,N,AKC
259,Anikay Air Company,Kyrgyzstan,N,AKF
260,Akhal,Turkmenistan,N,AKH
261,Aeromilenio,Mexico,N,MNI
262,Aklak Air,Canada,N,AKK
264,Alkan Air,Canada,N,AKN
265,Angkor Airways,Cambodia,N,AKW
267,AK Navigator LLC,Kazakhstan,N,AKZ
268,Aero Albatros,Mexico,N,ALB
269,Albion Aviation,United Kingdom,N,ALD
270,Aeroalas Colombia,Colombia,N,ALE
271,Allied Command Europe (Mobile Force),Belgium,N,ALF
272,Aerotaxis Albatros,Mexico,N,BTS
273,American Flyers,United States,N,FYS
274,Aero Coach Aviation,United States,N,DFA
275,Atlantic Southeast Airlines,United States,N,CAA
276,ACM Air Charter,Germany,N,BVR
277,Air Logistics,United States,N,ALG
278,Aerovallarta,Mexico,N,ALL
279,Air ALM,Netherlands Antilles,N,ALM
280,Air Lincoln,United States,N,ALN
283,Aerotransporte de Carga Union,Mexico,N,TNO
284,Aero Taxis Cessna,Mexico,N,TND
285,Arizona Express Airlines,United States,N,TMP
287,Allegheny Commuter Airlines,United States,Y,ALO
288,Alpliner AG,Switzerland,N,ALP
289,Altair Aviation (1986),Canada,N,ALQ
290,Air Luxor STP,Sao Tome and Principe,N,ALU
291,Alas de Venezuela,Venezuela,N,ALV
292,Alas Nacionales,ALNACIONAL,N,ALW
293,Alyeska Air Service,United States,N,ALY
294,Alta Flights (Charters) Ltd.,Canada,N,ALZ
295,Air Sunshine,United States,Y,RSI
296,ATMA,Kazakhstan,N,AMA
297,Aerolineas Medellin,Colombia,N,AMD
298,Ameriflight,United States,N,AMF
301,Air Minas Linhas A,Brazil,N,AMG
302,Alan Mann Helicopters Ltd.,United Kingdom,N,AMH
303,Air Maldives,Maldives,N,AMI
304,Aviation Amos,Canada,N,AMJ
305,Amerer Air,Austria,N,AMK
307,Aeroputul International Marculesti,Moldova,N,AMM
308,Air Montenegro,Montenegro,N,AMN
309,Air Montreal (Air Holdings Inc.),Canada,N,AMO
310,Aero Transporte S.A. (ATSA),Peru,N,AMP
311,Aeromedicare Ltd.,United Kingdom,N,AMQ
313,Air Specialties Corporation,United States,N,AMR
314,Air Muskoka,Canada,N,AMS
315,ATA Airlines,United States,Y,AMT
317,AMC Airlines,Egypt,Y,AMV
320,Air Sofia,Bulgaria,N,SFB
322,Air Ambar,Dominican Republic,N,AMY
323,Amiya Airline,Nigeria,N,AMZ
325,Air Navigation And Trading Co. Ltd.,United Kingdom,N,ANB
326,Anglo Cargo,United Kingdom,N,ANC
331,Airport Bratsk,Russia,N,BRP
332,Air Wings,Moldova,N,BSB
334,Alajnihah for Air Transport,Libya,N,ANH
335,Air Atlantic (Nig) Limited,Nigeria,N,ANI
337,Antares Airtransport,ANTARES,N,ANM
339,Aerol,Colombia,N,ANQ
340,Andes Lineas Aereas,Argentina,N,ANS
342,Air Nevada,United States,N,ANV
344,Aviacion Del Noroeste,AVINOR,N,ANW
346,Avia Jaynar,Kazakhstan,N,SAP
347,Aero Servicios Empresariales,Mexico,N,EMS
348,Alcon Servicios Aereos,ALCON,N,AOA
350,Aero Vodochody,Czech Republic,N,AOD
351,Air One Executive,Italy,N,AOE
352,Atair Pty Ltd.,South Africa,N,AOF
354,Aeromundo Ejecutivo,Mexico,N,MUN
355,Aerolinea Muri,Mexico,N,MUR
356,Astoria,ASTORIA,N,AOI
357,Aero Rent JSC,Russia,N,NRO
358,Aeronord-Grup,Moldova,N,NRP
359,Aeroatlantico Colombia,Colombia,N,AOK
360,Angkor Airlines,Cambodia,N,AOL
361,Aero Entreprise,France,N,AON
362,As,COMPANY AS,N,AOO
363,Aeropiloto,Portugal,N,AOP
364,Aeroenlaces Nacionales,Mexico,N,VIV
365,Aerovis Airlines,Ukraine,N,VIZ
366,Avjet International (FZE),United Arab Emirates,N,VJE
367,Aerovista Gulf Express,United Arab Emirates,N,VGF
369,Almaver,Mexico,N,VER
370,Afro International Ent. Limited,Nigeria,N,AOR
373,Air Tractor,Croatia,N,AOU
374,Aero Vision,France,N,AOV
375,Aerotaxi Del Valle,Colombia,N,AOX
376,Air Park Aviation Ltd.,Canada,N,APA
377,Airpac Airlines,AIRPAC,N,APC
378,Aeroservicios Monterrey,Mexico,N,SVM
379,Amapola Flyg AB,Sweden,N,APF
380,Air People International,Thailand,N,APG
381,Alpha Aviation,AIRFLIGHT,N,APH
382,ASA Pesada,ASA PESADA,N,API
383,Air Print,AIR PRINT,N,APJ
384,Atlantic Airlines,United States,N,BJK
385,Aerotransporte Petrolero,Colombia,N,PET
387,ACM Aviation,United States,N,BJT
388,Aircompany Barcol,Russia,N,BKL
389,All Charter Limited,United Kingdom,N,BLA
390,Appalachian Flying Service,APPALACHIAN,N,APL
391,Airpac,ALASKA PACIFIC,N,APM
392,Aeropro,Canada,N,APO
393,Aerolineas Pacifico Atlantico,AEROPERLAS,N,APP
394,Aspen Aviation,United States,N,APQ
395,Aeropuma,AEROPUMA,N,APU
396,Air Plan International,Democratic Republic of the Congo,N,APV
398,Apex Air Cargo,United States,N,APX
399,APA Internacional,Dominican Republic,N,APY
400,Aeroatlas,ATCO,N,AQA
401,Aquila Air Ltd.,Canada,N,AQL
402,Air Queensland,Australia,N,AQN
403,Aluminum Company Of America,United States,N,AQO
404,Aviones de Renta de Quintana Roo,AVIOQUINTANA,N,AQT
405,AirQuarius Aviation,South Africa,N,AQU
406,Aerodyne Charter Company,United States,N,AQZ
408,Avia Air N.V.,Aruba,N,ARB
409,Air Routing International Corp.,United States,N,ARC
413,Arrowhead Airways,United States,N,ARH
414,Aero Vics,Mexico,N,ARI
415,Aerojet de Costa Rica,,N,ARJ
416,Antillana De Navegacion Aerea,Dominican Republic,N,SUN
417,Aeroservicios De San Luis,Mexico,N,SUO
418,Aerosuper,Mexico,N,SUP
419,Aero Link Air Services S.L.,Spain,N,ARK
420,Airlec - Air Aquitaine Transport,France,N,ARL
421,Aeromarket Express,Spain,N,ARM
422,Arrow Aviation Ltd.,Canada,N,ARO
423,RPA-Aviataxi Ltd.,Russia,N,ARP
424,Air Klaipeda,Lithuania,N,KLD
425,Armstrong Air,ARMSTRONG,N,ARQ
427,Aeromet Servicios,Chile,N,ARS
428,Aerotal Aerolineas Territoriales de Colombia Ltda,Colombia,N,ART
429,Aravco Ltd.,United Kingdom,N,ARV
430,Aria,France,N,ARW
431,Air Xpress,AIREX,N,ARX
432,Airline Alania,Russia,N,OST
433,Air Tchad,Chad,N,HTT
434,Aerloineas de Techuacan,Mexico,N,HUC
435,Aerotransportes Huitzilin,Mexico,N,HUT
436,Aero Transportes Del Humaya,Mexico,N,HUY
437,Argosy Airways,United States,N,ARY
438,Air Resorts,United States,N,ARZ
440,Air-Spray 1967 Ltd.,Canada,N,ASB
441,Air Star Corporation,Canada,N,ASC
444,Air Schefferville,SCHEFF,N,ASF
445,African Star Airways (PTY) Ltd.,South Africa,N,ASG
446,Aerosun International,AEROSUN,N,ASI
447,Air Satellite,Canada,N,ASJ
448,Awesome Flight Services (PTY) Ltd.,South Africa,N,ASM
449,Air and Sea Transport,Russia,N,ASN
450,Aero Slovakia,Slovakia,N,ASO
451,Airsprint,Canada,N,ASP
453,All Star Airlines,ALL STAR,N,ASR
454,Air Class,AIR CLASS,N,ASS
455,Aerlineas Del Oeste,Mexico,N,AST
456,Aviones Are,Mexico,N,NRE
457,Air Nepal International,Nepal,N,NPL
458,Air Napier,New Zealand,N,NPR
459,Air Taxi & Cargo,Sudan,N,WAM
460,Arrow Panama,Panama,N,WAP
461,Astravia-Bissau Air Transports Ltd.,Guinea-Bissau,N,ASV
463,Air Transport Association,United States,N,ATA
464,Atlantair Ltd.,Canada,N,ATB
466,Aerotours Dominicana,Dominican Republic,N,ATD
467,Atlantis Transportation Services,ATLANTIS CANADA,N,ATE
468,Aerotrans Airline,Kazakhstan,N,ATG
469,Air Charter World,United States,N,XAC
471,Air Travel Corp.,United States,N,ATH
473,Air Traffic GmbH,Germany,N,ATJ
474,AeroTACA,Colombia,N,ATK
475,Aerocentral,Mexico,N,ATL
479,ASTRAL Colombia - Aerotransportes Especiales Ltda.,Colombia,N,ATP
480,Air Transport Schiphol,Netherlands,N,ATQ
481,Aeroferinco,Mexico,N,FEO
482,Aero Taxis Y Servicios Alfe,Mexico,N,FES
483,Avialesookhrana,Russia,N,FFA
484,Africair Service,Senegal,N,FFB
485,Atlas Airlines,United States,N,ATR
486,Air Transport Service,Democratic Republic of the Congo,N,ATS
487,Aer Turas,Ireland,N,ATT
488,Atlant Aerobatics Ltd.,Hungary,N,ATU
489,Avanti Air,Germany,N,ATV
490,Aero Trades (Western) Ltd.,Canada,N,ATW
492,Air Southwest,United Kingdom,Y,WOW
494,Air Corporate,Italy,N,CPV
495,Aviastar-Tu,Russia,N,TUP
497,ATUR,Ecuador,Y,TUR
498,ATESA Aerotaxis Ecuatorianos,Ecuador,N,TXU
499,Austin Express,United States,N,TXX
500,Audi Air,AUDI AIR,N,AUD
501,Augusta Air Luftfahrtunternehmen,Germany,N,AUF
504,Air Atlantic Uruguay,Uruguay,N,AUM
505,Aviones Unidos,Mexico,N,AUN
506,Avia Business Group,Russia,N,AUP
507,Aero Servicios Expecializados,Mexico,N,SVE
511,Aurora Aviation,AURORA AIR,N,AUU
512,Air Uganda International Ltd.,Uganda,N,AUX
513,Aerolineas Uruguayas,AUSA,N,AUY
516,Aviation Beaufort,United Kingdom,N,AVB
517,Alamo Aviacion,ALAMO,N,AVD
518,Aviair Aviation Ltd.,Canada,N,AVF
519,Air Falcon,Djibouti,N,AVG
520,AV8 Helicopters,United Kingdom,N,AVH
521,Avia Traffic Company,Kyrgyzstan,N,AVJ
522,AV8 Helicopters,South Africa,N,AVK
523,Aviacion Ejecutiva Mexicana,AVEMEX,N,AVM
525,Aviation at Work,South Africa,N,AVO
526,Avcorp Registrations,United Kingdom,N,AVP
527,Alfa Aerospace,Australia,N,LFP
528,Atlantic Airfreight Aviation,Sao Tome and Principe,N,LFR
529,Aerolift Company,Sierra Leone,N,LFT
530,Aviation Services,AQUILINE,N,AVQ
531,Active Aero Charter,ACTIVE AERO,N,AVR
532,Avialsa T-35,Spain,N,AVS
533,Asia Avia Airlines,Indonesia,N,AVT
534,Avia Sud A,France,N,AVU
535,Airvantage Incorporated,United States,N,AVV
536,Aviator Airways,Greece,N,AVW
537,Aviapaslauga,Lithuania,N,AVX
538,ASL,Belgium,N,XXX
539,Air Yugoslavia,Serbia,N,YRG
541,Agence Nationale des Aerodromes et de la Meteorologie,Ivory Coast,N,ZZM
542,Airbus Transport International,France,N,BGA
544,Aviodetachment-28,Bulgaria,N,BGF
545,Aero BG,Mexico,N,BGG
546,Aerotaxis De La Bahia,Mexico,N,BHC
548,Aviaservice,Georgia,N,BIV
549,Aerolineas De El Salvador,El Salvador,N,SZA
550,Swaziland Airlink,Swaziland,N,SZL
551,Air Moorea,France,Y,TAH
552,Aerovaradero,AEROVARADERO,N,AVY
553,Air Valencia,Spain,N,AVZ
554,Airways International,AIRNAT,N,AWB
555,Airwork,New Zealand,N,AWK
556,Australian Wetleasing,Australia,N,AWL
557,Air Niamey,Niger,N,AWN
558,Awood Air Ltd.,Canada,N,AWO
559,Arctic Wings And Rotors Ltd.,Canada,N,AWR
560,Auo Airclub AIST-M,Russia,N,ISM
561,Arab Wings,Jordan,N,AWS
562,Air West,Canada,N,AWT
564,Airwave Transport,AIRWAVE,N,AWV
566,Aeroway,AEROWEE,N,AWY
568,AirWest,Sudan,N,AWZ
570,Air Express,Sudan,N,AXD
572,Aeromexhaga,Mexico,N,AXH
573,Aeron International Airlines,AIR FREIGHTER,N,AXI
574,African Express Airways,Kenya,N,AXK
577,Alexandair,Greece,N,AXN
578,Aeromax,Spain,N,AXP
579,Action Airlines (Action Air Charter),United States,N,AXQ
580,Alberni Airways,Canada,N,BNI
581,Aerolineas Bonanza,Mexico,N,BNZ
582,Aerobona,Mexico,N,BOC
583,Aboitiz Air,Philippines,N,BOI
584,Axel Rent,RENTAXEL,N,AXR
585,Altus Airlines,United States,N,AXS
586,Aviaxess,France,N,AXV
587,Avioimpex A.D.p.o.,Macedonia,N,AXX
589,Aladia Airlines,Mexico,N,AYD
590,Aykavia Aircompany,Armenia,N,AYK
591,Airman,AIRMAN,N,AYM
